latitude,longitude,route_id,ZCTA5CE10
40.598554,-74.080815,SIM7,10305
40.690662,-73.727376,Q4,11411
40.729307,-73.781349,QM31,11366
40.725908,-74.00874,M21,10013
40.773085,-73.886119,Q100,11371
40.614852,-74.158286,SIM4X,10314
40.725107,-73.997106,M1,10012
40.734077,-73.871252,Q21,11373
40.831175,-73.920603,BX1,10452
40.665391,-73.806907,Q10,11430
40.839053,-73.783635,BXM8,10464
40.626414,-74.132081,SIM35,10302
40.686058,-73.824177,Q10,11419
40.684169,-73.929745,B26,11233
40.889537,-73.908059,BXM1,10471
40.728117,-73.873143,QM25,11374
40.612624,-74.130404,S93,10314
40.632352,-73.947522,B96,11210
40.608569,-74.13264,SIM31,10314
40.560931,-74.171352,SIM2,10312
40.701609,-74.012226,M15,10004
40.740274,-73.78655,Q17,11365
40.62517,-74.148666,S89,10303
40.82082,-73.891607,BX19,10459
40.785414,-73.943097,M96,10029
40.647264,-73.979852,B16,11218
40.630279,-74.088817,S66,10301
40.742685,-73.77554,Q76,11365
40.711746,-74.00738,M9,10007
40.644999,-73.973952,BM3,11218
40.805533,-73.940296,BX15,10035
40.849167,-73.937993,BX13,10033
40.826467,-73.821907,BX42,10465
40.608531,-74.153186,S93,10314
40.902449,-73.868204,BX31,10470
40.700664,-73.941708,B46,11206
40.722664,-73.851823,QM12,11375
40.759026,-73.968297,QM4,10022
40.744417,-74.00815,M14D+,10011
40.74733,-73.712117,QM5,11004
40.598827,-74.063766,SIM5,10305
40.605326,-73.980974,B82,11223
40.607307,-73.943357,B2,11229
40.764894,-73.724303,QM3,11362
40.58808,-73.919945,BM5,11229
40.851494,-73.898534,BX41,10457
40.732135,-73.815248,QM4,11367
40.7604,-73.76952,Q13,11361
40.560388,-74.171241,SIM4C,10312
40.847651,-73.919561,BX3,10453
40.526681,-74.178254,S78,10312
40.602198,-73.93543,B31,11229
40.614365,-73.926274,FBAS,11234
40.871659,-73.887532,BX26,10458
40.712523,-73.900714,QM25,11385
40.846004,-73.884698,BX42,10460
40.639846,-74.130695,S66,10302
40.598554,-74.080815,SIM10,10305
40.877204,-73.866477,BXM11,10467
40.62223,-73.936632,B82,11234
40.733152,-73.871078,Q53+,11373
40.589093,-73.801544,Q98V,11692
40.78548,-73.95133,M103,10128
40.861909,-73.897737,BX1,10468
40.801755,-73.949213,M116,10026
40.730102,-73.954444,B24,11222
40.760812,-73.968693,SIM31,10022
40.640085,-73.948517,B8,11226
40.581283,-73.838518,Q11,11694
40.812602,-73.955693,M100,10027
40.737297,-73.97936,SIM3,10010
40.55713,-74.202823,SIM24,10312
40.59859,-74.130348,S54,10314
40.586549,-73.966596,B4,11223
40.554552,-74.212933,S74,10312
40.775453,-73.935395,Q100,11102
40.675513,-73.871665,Q6,11208
40.622312,-74.028688,S53,11209
40.607183,-73.961738,B68,11229
40.717576,-73.818372,QM31,11367
40.619812,-73.907728,B3,11234
40.749743,-73.939192,Q39,11101
40.560931,-74.171352,SIM31,10312
40.759315,-73.976742,BXM9,10019
40.829621,-73.874493,BX4A,10472
40.707223,-73.795441,Q41,11432
40.89844,-73.854552,BX16,10466
40.660663,-73.775588,Q6,11434
40.76053,-73.968299,QM20,10022
40.885543,-73.89483,BXM3,10463
40.576421,-73.967439,B1,11235
40.732139,-73.981946,M15+,10003
40.809173,-73.801764,BX40,10465
40.7604,-73.76952,Q31,11361
40.73742,-73.996705,SIM4,10011
40.741783,-73.904671,Q60,11377
40.903339,-73.850048,BX39,10470
40.751039,-73.757443,Q27,11364
40.736691,-73.978245,SIM3,10010
40.567913,-74.126422,S57,10306
40.691215,-73.987395,B65,11201
40.760058,-73.96725,X63,10022
40.867837,-73.920569,BX12+,10034
40.747048,-73.71228,QM32,11004
40.706689,-73.802386,Q64,11432
40.762702,-73.971997,M4,10022
40.834229,-73.944922,M5,10032
40.574887,-74.165154,S59,10314
40.804039,-73.932703,M100,10035
40.749743,-73.939192,Q102,11101
40.843134,-73.826298,BXM8,10461
40.760727,-73.968725,SIM26,10022
40.716249,-74.004629,SIM1C,10007
40.731741,-73.884689,Q47,11373
40.72672,-73.983353,M8,10009
40.760061,-73.827961,Q26,11354
40.752921,-73.909698,Q66,11377
40.630954,-74.130779,S44,10302
40.578036,-73.939948,B49,11235
40.820842,-73.891773,BX19,10459
40.86787,-73.88402,BX26,10458
40.737682,-73.980586,BM1,10010
40.77074,-73.948716,M79+,10075
40.629042,-74.116271,S53,10310
40.604596,-74.069364,SIM15,10305
40.871552,-73.830462,BX23,10475
40.80148,-73.959315,M3,10026
40.668437,-73.796352,Q60,11436
40.587989,-73.919884,BM1,11229
40.762461,-73.972734,X37,10022
40.873109,-73.853148,BX38,10469
40.761319,-73.867027,Q100,11369
40.825859,-73.918203,BX32,10451
40.718247,-73.988474,M9,10002
40.7323,-73.858097,QM40,11374
40.733947,-73.988902,M14A+,10003
40.632411,-74.156603,S96,10303
40.587988,-73.953686,B49,11235
40.671248,-73.941878,B45,11213
40.72573,-74.00387,M21,10012
40.796597,-73.949515,M4,
40.750627,-73.99102,BXM2,10001
40.708907,-74.002294,SIM11,10038
40.566954,-73.870169,Q22,11697
40.828255,-73.817154,BX8,10465
40.643333,-74.073052,S46,10301
40.650517,-73.827252,Q11,11414
40.699916,-73.807458,Q8,11435
40.826234,-73.860725,BXM8,10472
40.619015,-74.185269,S40,10314
40.593473,-73.993985,B6,11214
40.764894,-73.724303,Q36,11362
40.827438,-73.899831,BX17,10459
40.759821,-73.828956,Q15,11354
40.705683,-73.896695,B20,11385
40.772665,-73.795013,Q31,11358
40.746613,-73.89072,Q39,11372
40.770883,-73.982338,BXM2,10023
40.612471,-74.129835,S62,10314
40.696106,-73.991031,B38,11201
40.826467,-73.821907,BX42,10465
40.616814,-73.978399,B6,11204
40.741142,-73.98879,X28,10010
40.665095,-73.767825,Q111,11434
40.840225,-73.879921,BX36,10460
40.809978,-73.876657,BX6,10474
40.747505,-73.944446,B98,11101
40.668646,-73.918151,B14,11212
40.781975,-73.781756,QM32,11360
40.61322,-74.012413,X38,11228
40.702712,-73.798478,Q113,11433
40.884598,-73.83143,BX30,10475
40.69022,-73.987469,B67,11201
40.871659,-73.887532,BX26,10458
40.729966,-73.744981,Q88,11427
40.574873,-74.165463,S61,10314
40.737297,-73.97936,X63,10010
40.732945,-73.739395,Q27,11427
40.786623,-73.822368,Q76,11357
40.704787,-74.015502,SIM4X,10004
40.761326,-73.962466,Q101,10065
40.76862,-73.773686,Q31,11361
40.817043,-73.947771,BX33,10030
40.676817,-73.899659,B12,11207
40.737972,-73.996333,M7,10011
40.604171,-73.972533,B90,11223
40.758747,-73.919308,Q101,11103
40.676756,-73.778004,QM21,11434
40.707223,-73.795441,Q40,11432
40.751419,-73.980196,X63,10016
40.662472,-73.84091,QM15,11414
40.739066,-73.785434,QM6,11365
40.667671,-73.808513,Q37,11420
40.78708,-73.954126,M1,10128
40.607547,-74.132054,SIM31,10314
40.731354,-73.990292,M1,10003
40.627824,-74.165209,S46,10303
40.759834,-73.828873,Q26,11354
40.76878,-73.868526,Q19,11369
40.55041,-74.187936,S56,10312
40.710615,-73.991893,M15,10002
40.556666,-74.203716,SIM22,10312
40.717835,-73.735627,Q1,11428
40.760694,-73.828177,Q17,11354
40.646393,-74.08655,S52,10301
40.875982,-73.829467,BXM10,10475
40.824487,-73.913624,BX41,10451
40.741173,-73.987686,BXM10,10010
40.741695,-73.824714,Q88,11367
40.870885,-73.914603,BX7,10034
40.839862,-73.905401,BX41,10457
40.870411,-73.885159,BX34,10458
40.567396,-73.882737,Q35,11697
40.749564,-73.869573,Q72,11368
40.607452,-73.943023,B31,11229
40.733302,-73.870855,Q60,11373
40.602335,-73.993317,B6,11214
40.616426,-73.978136,B9,11204
40.679836,-73.844731,Q7,11417
40.598498,-74.08127,S53,10305
40.672151,-73.842884,Q11,11417
40.755249,-73.887365,Q66,11372
40.632411,-74.156603,S46,10303
40.832977,-73.829074,BX5,10465
40.744771,-73.976091,M34+,10016
40.741148,-74.005521,M11,10014
40.752666,-73.979335,X27,10165
40.58674,-74.086583,S42,10305
40.698648,-73.959281,B57,11211
40.63385,-74.129761,S66,10302
40.661433,-73.721393,Q85,11581
40.665096,-73.922981,B47,11212
40.733941,-73.870836,Q29,11373
40.732651,-73.871091,QM11,11373
40.749556,-73.939123,Q93,11101
40.75125,-73.991027,M34A+,10001
40.748834,-73.939609,Q18,11101
40.710029,-73.962321,B62,11211
40.847651,-73.919561,BX36,10453
40.6147,-74.157439,SIM8X,10314
40.725107,-73.997106,SIM34,10012
40.771531,-73.866002,Q70+,11371
40.627897,-74.039898,B16,11209
40.702433,-73.79054,Q85,11433
40.599136,-73.951547,BM3,11229
40.856261,-73.928685,M3,10040
40.809876,-73.927908,BX21,10454
40.658951,-73.877926,B84,11207
40.724258,-73.950969,B94,11222
40.702311,-73.800367,Q5,11433
40.613549,-74.117328,SIM3C,10314
40.86274,-73.908471,BX12,10468
40.825648,-73.821205,BX40,10465
40.58808,-73.919945,BM1,11229
40.60796,-73.819122,QM17,11693
40.616426,-73.978136,B9,11204
40.565523,-74.112298,S57,10306
40.852493,-73.826939,Q50,10461
40.637812,-74.076158,S48,10301
40.729294,-73.781427,QM7,11366
40.575935,-74.167683,S94,10314
40.706427,-73.897352,Q58,11385
40.711654,-73.729334,Q110,11429
40.864926,-73.836931,BX31,10469
40.77536,-73.935128,Q66,11102
40.875483,-73.90097,BX3,10468
40.877521,-73.866829,BX28,10467
40.717653,-73.81679,QM35,11435
40.651479,-74.003571,B63,11232
40.649697,-73.958641,B41,11226
40.645109,-73.878449,B83,11239
40.775832,-73.910318,Q69,11105
40.875982,-73.829467,BXM6,10475
40.666382,-73.883617,B6,11207
40.733152,-73.871078,Q38,11373
40.791667,-73.964944,M96,10025
40.755933,-73.98283,M55,10036
40.740799,-73.792884,Q31,11365
40.749699,-73.939044,B62,11101
40.69914,-73.807077,Q65,11435
40.627792,-73.900455,B17,11236
40.605134,-73.980387,B82,11223
40.631827,-73.947438,B44+,11210
40.657738,-73.874404,Q8,11208
40.661517,-73.824094,B15,11430
40.689536,-73.951479,B98,11216
40.796323,-73.935122,M116,10029
40.575164,-74.118783,S86,10306
40.717653,-73.81679,QM5,11435
40.747292,-73.942712,Q39,11101
40.758873,-73.968456,QM42,10022
40.718987,-73.735286,Q27,11428
40.851782,-73.827201,BXM8,10461
40.7497,-73.939244,Q66,11101
40.713965,-73.831373,Q60,11415
40.675497,-73.871784,Q7,11208
40.846943,-73.92019,BX36,10453
40.58372,-74.161424,S56,10314
40.729083,-73.782014,QM7,11366
40.757363,-73.829369,Q58,11355
40.737604,-73.852439,Q88,11368
40.861277,-73.82268,Q50,10475
40.63396,-74.085907,S52,10301
40.820999,-73.892684,BX6,10459
40.747321,-73.711919,QM5,11004
40.662496,-73.841511,Q21,11414
40.750843,-73.976533,M103,10168
40.718824,-74.002479,M55,10013
40.810331,-73.950969,M10,10027
40.650853,-73.950008,B35,11226
40.873109,-73.853148,BX28,10469
40.760694,-73.828177,Q13,11354
40.741458,-73.95464,Q103,11101
40.785408,-73.781506,QM36,11360
40.611366,-74.117159,SIM33C,10314
40.724012,-73.987802,M15+,10009
40.607533,-74.162351,S59,10314
40.736916,-73.856246,Q38,11368
40.689542,-73.96952,B38,11205
40.502982,-74.251287,SIM25,10307
40.705213,-73.902214,Q39,11385
40.62483,-73.964229,B11,11230
40.643377,-74.072933,S66,10301
40.57029,-74.110121,S79+,10306
40.752037,-73.720217,Q46,11004
40.631852,-73.946005,BM2,11210
40.607533,-74.162351,SIM4C,10314
40.649825,-73.891665,B103,11236
40.83906,-73.783366,BX29,10464
40.819383,-73.901827,BX46,10455
40.746665,-73.890813,Q33,11372
40.760812,-73.968693,SIM8X,10022
40.631304,-73.88668,B42,11236
40.880611,-73.886057,BX1,10468
40.578107,-73.940647,B49,11235
40.902455,-73.868191,BX34,10470
40.653144,-73.866629,Q8,11208
40.820631,-73.929494,BX13,10451
40.576839,-73.980981,B64,11224
40.662493,-73.880728,B20,11207
40.862773,-73.905143,BX12,10468
40.587843,-73.984326,D99,11214
40.576864,-73.981026,B74,11224
40.761319,-73.867027,Q49,11369
40.707939,-73.795668,Q76,11432
40.598213,-74.125675,S54,10314
40.636042,-74.025826,B37,11220
40.852365,-73.827039,Q50,10461
40.876768,-73.906803,BXM18,10463
40.700505,-73.807825,Q43,11435
40.665095,-73.767825,Q111,11434
40.748376,-73.938991,Q108,11101
40.734028,-73.870895,Q29,11373
40.62311,-73.956067,BM3,11230
40.729083,-73.782014,QM8,11366
40.634872,-74.112725,S96,10310
40.707013,-73.804257,Q83,11432
40.78421,-73.944775,M96,10029
40.655431,-73.950929,B12,11226
40.55342,-74.117339,S86,10306
40.801755,-73.949213,M116,10026
40.631992,-73.946701,B100,11210
40.888234,-73.860297,BX8,10466
40.898456,-73.854085,BX16,10470
40.711867,-74.006112,BM3,10038
40.835569,-73.86969,BXM6,10472
40.702779,-73.798769,Q111,11433
40.578247,-74.167369,S91,10314
40.607873,-73.819479,QM17,11693
40.610122,-73.922442,Q35,11234
40.638994,-74.090139,S52,10301
40.594243,-73.940584,B44+,11229
40.567396,-73.882737,Q22,11697
40.831137,-73.900009,BX35,10456
40.809908,-73.950705,M125,10027
40.660765,-73.840067,QM17,11414
40.621644,-74.16832,S46,10303
40.740394,-73.986612,QM21,10010
40.739005,-73.792231,Q88,11365
40.71227,-73.727923,Q112,11429
40.63473,-74.135754,S57,10302
40.643105,-74.073651,S62,10301
40.74684,-73.712563,QM5,11004
40.60872,-73.913858,BM4,11234
40.74875,-73.756621,Q27,11364
40.643732,-74.073092,S74,10301
40.714733,-73.831235,Q46,11375
40.575577,-73.979546,B90,11224
40.746666,-73.943613,B94,11101
40.704933,-73.793318,Q1,11433
40.640108,-74.165755,SIM15,10303
40.752666,-73.979335,X37,10165
40.74684,-73.712563,QM8,11004
40.752675,-73.932821,Q108,11101
40.822144,-73.858232,BX5,10473
40.708017,-74.012775,BM3,10006
40.633696,-74.129779,SIM32,10302
40.701298,-73.802996,Q5,11435
40.700463,-73.807915,Q43,11435
40.686059,-73.974034,B52,11217
40.757243,-73.715125,QM6,11005
40.856715,-73.867834,BX12,10462
40.757419,-73.978122,BM5,10020
40.692404,-73.745214,Q27,11411
40.784225,-73.943936,M15,10029
40.637675,-74.076194,S62,10301
40.840854,-73.842493,BX31,10461
40.84396,-73.922796,BX11,10452
40.738506,-73.793032,Q31,11365
40.744963,-73.978601,BXM1,10016
40.903218,-73.849703,BXM11,10470
40.759377,-73.829892,Q65,11354
40.643483,-74.072927,S76,10301
40.583276,-73.954241,BM3,11235
40.709555,-74.001873,QM40,10038
40.619015,-74.185269,S90,10314
40.833064,-73.862876,BX36,10472
40.800274,-73.944587,M1,10035
40.729335,-73.781331,Q17,11366
40.701167,-73.807755,Q41,11435
40.624532,-73.946321,B44,11210
40.722516,-73.98899,M15+,10002
40.70257,-73.799693,Q5,11433
40.760895,-73.827409,Q17,11354
40.642293,-73.925681,B8,11203
40.526787,-74.178284,S56,10312
40.716228,-74.006778,X27,10007
40.734156,-73.99891,M8,10011
40.650381,-73.891446,BM2,11236
40.684112,-73.770144,X63,11434
40.700594,-73.986386,B67,11201
40.689709,-73.983099,B52,11201
40.700332,-73.82887,J99,11418
40.752074,-73.720681,Q46,11004
40.729966,-73.744981,Q88,11427
40.770302,-73.875496,Q33,11369
40.643722,-74.073104,S42,10301
40.912377,-73.902533,BX10,10471
40.607694,-74.131704,SIM32,10314
40.725647,-73.725154,Q1,11426
40.660858,-73.961379,B48,11225
40.70191,-74.013846,M15+,10004
40.701261,-73.803107,Q17,11433
40.554914,-74.213283,S84,10309
40.710543,-73.793016,Q30,11432
40.856271,-73.928691,M3,10040
40.773085,-73.886119,Q69,11371
40.686471,-73.824164,Q10,11419
40.876266,-73.846072,BXM10,10469
40.739023,-73.785464,QM1,11365
40.700156,-73.832534,Q55,11418
40.693691,-73.931604,B38,11221
40.675107,-73.807347,Q60,11420
40.902945,-73.849042,BXM18,10470
40.66546,-73.806063,Q10,11430
40.827447,-73.886598,BX27,10459
40.804229,-73.955203,M7,10026
40.717728,-73.816538,Q46,11435
40.686471,-73.824164,QM18,11419
40.74779,-73.988832,M5,10001
40.761747,-73.829532,Q27,11354
40.840201,-73.8794,BX40,10460
40.757419,-73.978122,BM3,10020
40.710441,-73.771842,Q2,11423
40.785408,-73.781506,QM32,11360
40.702353,-74.013036,M55,10004
40.842514,-73.885147,BX42,10460
40.643339,-74.073052,S91,10301
40.627523,-74.166435,S90,10303
40.542586,-74.145566,SIM10,10308
40.601885,-74.191752,S46,10314
40.707663,-73.795217,Q83,11432
40.689671,-73.982815,B26,11201
40.656155,-74.012027,B35,11232
40.647364,-73.788839,Q3,11430
40.80406,-73.932774,M100,10035
40.711605,-73.944534,Q54,11211
40.612624,-74.130404,S66,10314
40.626414,-74.132081,S98,10302
40.712209,-73.888667,Q54,11379
40.754147,-73.813594,Q27,11355
40.716188,-73.744932,Q110,11428
40.679407,-73.761795,Q3,11434
40.809876,-73.927908,BX1,10454
40.650763,-73.838592,Q41,11414
40.78827,-73.949209,M101,10029
40.701551,-73.790447,Q5,11433
40.763371,-73.956366,M31,10065
40.746613,-73.89072,Q33,11372
40.800382,-73.935453,BXM9,10035
40.73705,-73.978653,X68,10010
40.902582,-73.868137,BX31,10470
40.707223,-73.795441,Q22,11432
40.770882,-73.982338,BXM2,10023
40.868138,-73.826902,BX29,10475
40.625839,-74.016671,B4,11228
40.64323,-74.073714,S74,10301
40.652712,-73.87623,Q9,11239
40.708007,-74.012714,BM3,10006
40.784084,-73.979583,M104,10024
40.63986,-73.967717,BM4,11218
40.735694,-73.746608,Q46,11427
40.768191,-73.992545,M31,10019
40.826234,-73.860725,BXM8,10472
40.764005,-73.97096,BXM8,10022
40.877396,-73.918013,BXM2,10463
40.700654,-73.807565,Q20B,11435
40.573779,-74.002511,X38,11224
40.70257,-73.799693,Q42,11433
40.902662,-73.8681,BX31,10470
40.744106,-73.9855,M1,10016
40.603955,-73.753009,Q41,11691
40.716867,-73.989185,M9,10002
40.741528,-73.98978,X28,10010
40.586534,-74.1988,SIM32,10314
40.696149,-73.74596,Q4,11411
40.820842,-73.891773,BX19,10459
40.691427,-73.762442,Q3,11412
40.51032,-74.248189,S74,10307
40.627114,-74.16596,S98,10303
40.734156,-73.99891,M8,10011
40.749743,-73.939192,Q103,11101
40.583753,-74.161413,S61,10314
40.764295,-73.725916,Q30,11362
40.668437,-73.796352,Q8,11436
40.716404,-73.980285,M14D+,10002
40.809653,-73.928362,BX2,10454
40.842514,-73.885147,BX40,10460
40.73742,-73.996705,SIM4,10011
40.702084,-73.801481,Q42,11432
40.587988,-73.953686,B36,11235
40.607694,-74.131704,SIM31,10314
40.65281,-74.00217,JGAS,11232
40.584577,-74.166981,S59,10314
40.603427,-74.068996,SIM1C,10305
40.766007,-73.976806,SIM1C,
40.74733,-73.712117,QM5,11004
40.849923,-73.936046,BX7,10033
40.728395,-73.783325,QM36,11366
40.662538,-73.908984,B99,11212
40.770191,-73.875509,Q49,11369
40.715615,-73.832415,QM18,11375
40.75297,-73.979002,X38,10017
40.642293,-73.925681,B8,11203
40.743306,-73.971943,M34+,10016
40.699335,-73.91121,B7,11237
40.708862,-73.818957,QM21,11435
40.737682,-73.980586,BM2,10010
40.660858,-73.961379,B16,11225
40.637812,-74.076158,S92,10301
40.725924,-73.791855,Q31,11366
40.704863,-73.809039,Q41,11435
40.759215,-73.968185,CPAS,10022
40.707836,-73.795462,Q42,11432
40.595717,-73.772614,Q98V,11691
40.645256,-73.97336,BM4,11218
40.670227,-73.923231,B45,11233
40.757419,-73.978122,BM2,10020
40.676719,-73.900118,ENAS,11207
40.73767,-74.005766,M14A+,10014
40.879254,-73.9054,BX10,10463
40.598594,-74.063665,S51,10305
40.665587,-73.757979,Q77,11413
40.723452,-73.950693,B62,11222
40.757159,-73.873766,Q72,11369
40.677648,-73.827526,Q37,11420
40.675107,-73.807347,Q7,11420
40.593865,-73.940669,B44,11229
40.693356,-73.794554,Q7,11433
40.717653,-73.81679,QM31,11435
40.778765,-73.982253,M57,10023
40.71173,-74.006841,M103,10038
40.703421,-73.740895,Q83,11429
40.71208,-73.859508,Q11,11374
40.678139,-73.903574,B83,11233
40.7359,-73.746471,Q46,11364
40.665498,-73.757046,Q77,11413
40.701551,-73.790447,Q4,11433
40.829968,-73.891808,BX19,10459
40.746026,-73.97858,QM24,10016
40.593865,-73.940669,B44+,11229
40.632411,-74.156603,S96,10303
40.772492,-73.87288,Q70+,11371
40.749564,-73.869573,Q72,11368
40.633424,-74.14175,S46,10302
40.840093,-73.905152,BX41,10457
40.575577,-73.979546,F1,11224
40.709597,-73.959359,B60,11211
40.767836,-73.968184,M72,10065
40.787421,-73.884394,Q49,11370
40.730031,-73.861229,Q72,11374
40.694489,-73.987124,B54,11201
40.694028,-73.827505,Q24,11419
40.689433,-73.954685,B93,11205
40.728012,-73.872979,QM34,11374
40.621772,-74.168656,SIM8,10303
40.750843,-73.976533,M102,10168
40.70242,-74.013049,M20,10004
40.725837,-73.791142,Q46,11432
40.807868,-73.852716,BX39,10473
40.627083,-74.075818,S51,10304
40.877071,-73.890065,BX25,10468
40.767113,-73.962513,M101,10065
40.581283,-73.838518,Q41,11694
40.643015,-73.878354,BM2,11239
40.560931,-74.171352,S56,10312
40.539914,-74.177138,S55,10312
40.877512,-73.866027,BX41+,10467
40.577079,-73.981296,B82,11224
40.766007,-73.976806,SIM7,
40.746588,-73.890747,Q49,11372
40.764608,-73.822975,QM3,11354
40.722291,-74.005193,M55,10013
40.747987,-73.988909,M55,10001
40.669249,-73.860939,B15,11208
40.826815,-73.955386,M11,10031
40.684112,-73.770144,Q84,11434
40.706407,-73.896832,Q58,11385
40.758025,-73.954657,Q94,10044
40.592279,-73.992878,X38,11214
40.814728,-73.846917,BX22,10473
40.760936,-73.827284,Q20B,11354
40.620592,-74.02439,B70,11209
40.743842,-73.988048,BXM18,10001
40.75991,-73.966804,X68,10022
40.762953,-73.877289,Q49,11369
40.722291,-74.005193,M55,10013
40.66402,-73.943676,B43,11225
40.731228,-73.864594,Q59,11374
40.70477,-74.015508,SIM32,10004
40.622619,-74.149609,S44,10314
40.696635,-73.991161,B25,11201
40.835353,-73.818769,BXM7,10465
40.758584,-73.992665,M11,10036
40.745595,-73.767178,Q30,11364
40.728308,-73.710445,Q36,11001
40.716249,-74.004629,SIM3,10007
40.586613,-74.198763,S92,10314
40.840796,-73.84329,BX4,10461
40.704787,-74.015502,SIM32,10004
40.700463,-73.807915,Q83,11435
40.739256,-73.793803,Q17,11365
40.729615,-73.744606,Q43,11427
40.774158,-73.893644,Q100,11370
40.612624,-74.130404,S61,10314
40.694362,-73.802177,Q112,11435
40.686059,-73.974034,B52,11217
40.576651,-73.965449,B1,11235
40.560931,-74.171352,SIM1C,10312
40.652879,-73.736757,X63,11422
40.805744,-73.848798,BX27,10473
40.857325,-73.867639,BX30,10462
40.679436,-73.77317,QM21,11434
40.603798,-73.75402,Q35,11691
40.72115,-73.843898,Q60,11375
40.861522,-73.891617,BX41,10458
40.821204,-73.936042,M1,10039
40.827794,-73.92611,BX6,10451
40.707654,-73.795238,Q27,11432
40.755109,-73.983786,M5,10110
40.539936,-74.177296,S55,10312
40.852493,-73.826939,Q50,10461
40.800675,-73.937943,BXM9,10035
40.612471,-74.129835,S62,10314
40.627114,-74.16596,SIM33C,10303
40.619894,-73.926824,B46,11234
40.849011,-73.93689,BX13,10033
40.760727,-73.968725,SIM34,10022
40.874344,-73.824318,BXM7,10475
40.670449,-73.845503,Q41,11417
40.786623,-73.822368,Q15,11357
40.833016,-73.827889,BX5,10465
40.745965,-73.76831,Q30,11364
40.81434,-73.955492,M104,10027
40.709306,-73.843866,Q54,11375
40.640108,-74.165755,SIM32,10303
40.643021,-73.878132,B83,11239
40.71262,-73.783923,Q43,11432
40.643333,-74.073052,S42,10301
40.792268,-73.964384,M106,10025
40.762524,-73.972826,X27,10022
40.640876,-74.003419,B11,11220
40.627555,-74.167039,S40,10303
40.542586,-74.145566,SIM7,10308
40.691077,-73.745833,Q84,11411
40.667666,-73.808725,Q9,11420
40.703509,-73.817357,J99,11418
40.805922,-73.942725,BXM4,10027
40.760127,-73.879418,Q49,11369
40.670178,-73.856386,BM5,11414
40.622325,-73.936666,B82,11234
40.814484,-73.847095,BX22,10473
40.633991,-74.097666,S46,10301
40.700847,-73.894342,Q55,11385
40.835547,-73.869817,BXM6,10472
40.809077,-73.801898,BX40,10465
40.707223,-73.795441,Q35,11432
40.816803,-73.916332,BX41+,10455
40.712327,-73.889302,Q38,11379
40.650756,-73.83869,Q41,11414
40.643555,-74.073184,S46,10301
40.776522,-73.817002,Q19,11357
40.765388,-73.724812,Q30,11362
40.848851,-73.903641,BX36,10457
40.744733,-73.930183,Q60,11101
40.574119,-74.116586,S57,10306
40.534221,-74.154097,S78,10312
40.738768,-73.701868,Q43,11004
40.64438,-73.878008,B83,11239
40.88952,-73.908064,BXM18,10471
40.750554,-73.991077,BXM18,10001
40.753664,-73.757089,Q30,11364
40.907378,-73.896631,BXM3,10471
40.749522,-73.939203,Q102,11101
40.53454,-74.154361,SIM6,10312
40.747927,-74.003847,M11,10011
40.624503,-74.079461,S78,10304
40.63296,-73.928229,B6,11234
40.770882,-73.982338,M20,10023
40.789203,-73.954934,BXM2,
40.767697,-73.98534,M31,10019
40.739256,-73.793803,Q17,11365
40.655774,-73.727061,Q111,11422
40.709308,-73.869795,Q47,11385
40.769033,-73.969649,M66,
40.526681,-74.178254,S44,10312
40.627883,-73.900544,B17,11236
40.728888,-73.847389,Q23,11375
40.87436,-73.91019,BX20,10463
40.715486,-73.832164,X64,11375
40.713329,-73.72826,Q112,11429
40.838512,-73.913583,BX18B,10456
40.707663,-73.795217,Q27,11432
40.780996,-73.976309,M11,10024
40.669231,-73.862884,B15,11208
40.67736,-73.952627,B49,11216
40.826154,-73.821999,BX42,10465
40.644741,-74.096086,S90,10301
40.652566,-73.765501,Q6,11430
40.912354,-73.902535,BXM11,10471
40.598554,-74.080815,SIM7,10305
40.689872,-73.988355,B62,11201
40.852868,-73.82681,BX5,10461
40.710724,-74.016075,M9,10280
40.711485,-73.729149,Q2,11429
40.882494,-73.841365,BX31,10466
40.611761,-74.03512,B16,11209
40.837153,-73.888206,BX11,10460
40.867348,-73.883511,BX41,10458
40.614809,-74.157578,SIM4,10314
40.838412,-73.900936,BX15,10457
40.867349,-73.824572,BX25,10475
40.760255,-73.830801,Q66,11354
40.846279,-73.884882,BX40,10460
40.707654,-73.795238,Q76,11432
40.791352,-73.780952,Q16,11359
40.748819,-73.937879,Q107,11101
40.712876,-74.009492,BM4,10279
40.633696,-74.129779,SIM3C,10302
40.707919,-73.79573,Q1,11432
40.668829,-73.931252,B99,11213
40.703305,-73.867236,Q29,11385
40.731893,-73.88459,Q47,11373
40.879441,-73.879107,BXM4,10467
40.736691,-73.978245,SIM31,10010
40.598764,-73.951363,BM3,11229
40.748354,-73.976096,QM31,10016
40.732651,-73.871091,QM10,11373
40.730069,-73.991279,M3,10003
40.734871,-73.860354,QM12,11374
40.630411,-74.089397,S48,10301
40.645742,-73.902917,B42,11236
40.74236,-73.991763,M23+,10010
40.757792,-73.783353,Q12,11361
40.700505,-73.807825,Q24,11435
40.650764,-73.949277,B35,11226
40.704209,-74.014192,SIM35,10004
40.873478,-73.854028,BX30,10469
40.64346,-74.073819,S40,10301
40.714416,-73.929401,Q54,11237
40.716444,-73.980503,M14D+,10002
40.867439,-73.897186,BX9,10468
40.711864,-74.005932,BM4,10038
40.74986,-73.987669,M7,10001
40.630411,-74.089397,S48,10301
